Unnamed: 0,pdf,authors,titles,number,available,filename
28,https://psb.stanford.edu/psb-online/proceedings/psb16/kim.pdf,"Dokyoon Kim, Anastasia Lucas, Joseph Glessner, Shefali S. Verma, Yuki Bradford, Ruowang Li, Alex T. Frase, Hakon Hakonarson, Peggy Peissig, Murray Brilliant, Marylyn D. Ritchie",Biofilter as a Functional Annotation Pipeline for Common and Rare Copy Number Burden,28.0,True,2016\28_main_body.txt
29,https://psb.stanford.edu/psb-online/proceedings/psb16/laper.pdf,"Sarah M. Laper, Nicole A. Restrepo, Dana C. Crawford",The Challenges in Using Electronic Health Records for Pharmacogenomics and Precision Medicine Research,29.0,True,2016\29_main_body.txt
30,https://psb.stanford.edu/psb-online/proceedings/psb16/li.pdf,"Yong Fuga Li, Fuxiao Xin, and Russ B. Altman",Separating the Causes and Consequences in Disease Transcriptome,30.0,True,2016\30_main_body.txt
31,https://psb.stanford.edu/psb-online/proceedings/psb16/sengupta.pdf,"Subhajit Sengupta, Tianjian Zhou, Peter Mueller, Yuan Ji",A Bayesian Nonparametric Model for Reconstructing Tumor Subclones Based on Mutation Pairs,31.0,True,2016\31_main_body.txt
32,https://psb.stanford.edu/psb-online/proceedings/psb16/sokolov.pdf,"Artem Sokolov, Evan O. Paull, Joshua M. Stuart",One-Class Detection of Cell States in Tumor Subtypes,32.0,True,2016\32_main_body.txt
33,https://psb.stanford.edu/psb-online/proceedings/psb16/thanintorn.pdf,"Nattapon Thanintorn, Juexin Wang, Ilker Ersoy,  Zainab Al-Taie, Yuexu Jiang, Duolin Wang,  Megha Verma, Trupti Joshi, Richard Hammer, Dong Xu, Dmitriy Shin",RDF Sketch Maps - Knowledge Complexity Reduction for Precision Medicine Analytics,33.0,True,2016\33_main_body.txt
34,https://psb.stanford.edu/psb-online/proceedings/psb16/kassuhn.pdf,"Wanja Kassuhn, Uwe Ohler, Philipp Drewe",Cseq-Simulator: A Data Simulator for CLIP-Seq Experiments,34.0,True,2016\34_main_body.txt
35,https://psb.stanford.edu/psb-online/proceedings/psb16/muppirala.pdf,"Usha K. Muppirala, Benjamin A. Lewis, Carla M. Mann, Drena Dobbs",A Motif-Based Method for Predicting Interfacial Residues in Both the RNA and Protein Components of Protein-RNA Complexes,35.0,True,2016\35_main_body.txt
36,https://psb.stanford.edu/psb-online/proceedings/psb16/penacastillo.pdf,"Lourdes Pena-Castillo, Marc Gruell, Martin E. Mulligan, Andrew S. Lang",Detection of Bacterial Small Transcripts from RNA-Seq Data: A Comparative Assessment,36.0,True,2016\36_main_body.txt
37,https://psb.stanford.edu/psb-online/proceedings/psb16/aphinyanaphongs.pdf,"Yin Aphinyanaphongs, Armine Lulejian, Duncan Penfold Brown, Richard Bonneau, Paul Krebs",Text Classification for Automatic Detection of E-Cigarette Use and Use for Smoking Cessation from Twitter: A Feasibility Pilot,37.0,True,2016\37_main_body.txt
38,https://psb.stanford.edu/psb-online/proceedings/psb16/brattigcorreia.pdf,"Rion Brattig Correia, Lang Li, Luis M. Rocha",Monitoring Potential Drug Interactions and Reactions via Network Analysis of Instagram User Timelines,38.0,True,2016\38_main_body.txt
39,https://psb.stanford.edu/psb-online/proceedings/psb16/ofoghi.pdf,"Bahadorreza Ofoghi, Meghan Mann, Karin Verspoor",Towards Early Discovery of Salient Health Threats: A Social Media Emotion Classification Technique,39.0,True,2016\39_main_body.txt
40,https://psb.stanford.edu/psb-online/proceedings/psb16/schwartz.pdf,"H. Andrew Schwartz, Maarten Sap, Margaret L. Kern, Johannes C. Eichstaedt, Adam Kapelner, Megha Agrawal, Eduardo Blanco, Lukasz Dziurzynski, Gregory Park, David Stillwell, Michal Kosinski, Martin E.P. Seligman,  Lyle H. Ungar",Predicting Individual Well-Being Through the Language of Social Media,40.0,True,2016\40_main_body.txt
41,https://psb.stanford.edu/psb-online/proceedings/psb16/sullivan.pdf,"Ryan Sullivan, Abeed Sarker, Karen O'Connor, Amanda Goodin, Mark Karlsrud, Graciela Gonzalez",Finding Potentially Unsafe Nutritional Supplements from User Reviews with Topic Modeling,41.0,True,2016\41_main_body.txt
42,https://psb.stanford.edu/psb-online/proceedings/psb16/weber.pdf,"Ingmar Weber, Palakorn Achananuparp",Insights from Machine-Learned Diet Success Prediction,42.0,True,2016\42_main_body.txt
43,https://psb.stanford.edu/psb-online/proceedings/psb16/tenenbaum.pdf,"Jessica D. Tenenbaum, Subha Madhavan, Robert R. Freimuth, Joshua C. Denny, Lewis Frey",Translational Bioinformatics 101,43.0,True,2016\43_main_body.txt
44,https://psb.stanford.edu/psb-online/proceedings/psb16/greene.pdf,"Casey S. Greene, James A. Foster, Bruce A. Stanton, Deborah A. Hogan, Yana Bromberg",Computational Approaches to Study Microbes and Microbiomes,44.0,True,2016\44_main_body.txt
45,https://psb.stanford.edu/psb-online/proceedings/psb16/brenner.pdf,"Steven E. Brenner, Stephen Kingsmore, Sean D. Mooney, Robert Nussbaum, Jennifer Puck",Use of Genome Data in Newborns as a Starting Point for Life-Long Precision Medicine,45.0,True,2016\45_main_body.txt
46,https://psb.stanford.edu/psb-online/proceedings/psb16/neumann.pdf,"Eric K. Neumann, Svetlana Lockwood, Bala Krishnamoorthy, David Spivak",Workshop on Topology and Abstract Algebra for Biomedicine,46.0,True,2016\46_main_body.txt
47,https://psb.stanford.edu/psb-online/proceedings/psb16/sarker.pdf,"Abeed Sarker, Azadeh Nikfarjam, Graciela Gonzalez",Social Media Mining Shared Task Workshop,47.0,True,2016\47_main_body.txt
0,https://psb.stanford.edu/psb-online/proceedings/psb20/Brand.pdf,"Lodewijk Brand, Kai Nichols, Hua Wang, Heng Huang, Li Shen, for the ADNI",Predicting Longitudinal Outcomes of Alzheimer's Disease via a Tensor-Based Joint Classification and Regression Model,0.0,True,2020\0_main_body.txt
1,https://psb.stanford.edu/psb-online/proceedings/psb20/Chen_I.pdf,"Irene Y. Chen, Monica Agrawal, Steven Horng, David Sontag",Robustly Extracting Medical Knowledge from EHRs: A Case Study of Learning a Health Knowledge Graph,1.0,True,2020\1_main_body.txt
2,https://psb.stanford.edu/psb-online/proceedings/psb20/Chen_J.pdf,"Jessica W. Chen, Christian A. Kunder, Nam Bui, James L. Zehnder, Helio A. Costa, Henning Stehr",Increasing Clinical Trial Accrual via Automated Matching of Biomarker Criteria,2.0,True,2020\2_main_body.txt
3,https://psb.stanford.edu/psb-online/proceedings/psb20/Harati.pdf,"Sahar Harati, Andrea Crowell, Helen Mayberg, Shamim Nema",Addressing the Credit Assignment Problem in Treatment Outcome Prediction Using Temporal Difference Learning,3.0,True,2020\3_main_body.txt
4,https://psb.stanford.edu/psb-online/proceedings/psb20/Khan.pdf,"Saad Khan, Libusha Kelly",Multiclass Disease Classification from Microbial Whole-Community Metagenomes,4.0,True,2020\4_main_body.txt
5,https://psb.stanford.edu/psb-online/proceedings/psb20/Nie.pdf,"Allen Nie, Arturo L. Pineda, Matt W. Wright, Hannah Wand, Bryan Wulf, Helio A. Costa, Ronak Y. Patel, Carlos D. Bustamante, James Zou",LitGen: Genetic Literature Recommendation Guided by Human Explanations,5.0,True,2020\5_main_body.txt
6,https://psb.stanford.edu/psb-online/proceedings/psb20/Tao.pdf,"Yifeng Tao, Chunhui Cai, William W. Cohen, Xinghua Lu",From Genome to Phenome: Predicting Multiple Cancer Phenotypes Based on Somatic Genomic Alterations via the Genomic Impact Transformer,6.0,True,2020\6_main_body.txt
7,https://psb.stanford.edu/psb-online/proceedings/psb20/Vandromme.pdf,"Maxence Vandromme, Tomi Jun, Ponni Perumalswami, Joel T. Dudley, Andrea Branch, Li Li",Automated Phenotyping of Patients with Non-Alcoholic Fatty Liver Disease Reveals Clinically Relevant Disease Subtypes,7.0,True,2020\7_main_body.txt
8,https://psb.stanford.edu/psb-online/proceedings/psb20/Yu.pdf,"Ke Yu, Mingda Zhang, Tianyi Cui, Milos Hauskrecht",Monitoring ICU Mortality Risk with a Long Short-Term Memory Recurrent Neural Network,8.0,True,2020\8_main_body.txt
9,https://psb.stanford.edu/psb-online/proceedings/psb20/Zeng.pdf,"Xianlong Zeng, Yunyi Feng, Soheil Moosavinasab, Deborah Lin, Simon Lin, Chang Liu",Multilevel Self-Attention Model and Its Use on Medical Risk Prediction,9.0,True,2020\9_main_body.txt
10,https://psb.stanford.edu/psb-online/proceedings/psb20/Zhang.pdf,"Haoran Zhang, Elisa Candido, Andrew S. Wilton, Raquel Duchen, Liisa Jaakkimainen, Walter Wodchis, Quaid Morris",Identifying Transitional High Cost Users from Unstructured Patient Profiles Written by Primary Care Physicians,10.0,True,2020\10_main_body.txt
11,https://psb.stanford.edu/psb-online/proceedings/psb20/Zhao.pdf,"Wei Zhao, Tianling Lv, Rena Lee, Yang Chen, Lei Xing",Obtaining Dual-Energy Computed Tomography (CT) Information from a Single-Energy CT Image for Quantitative Imaging Analysis of Living Subjects by Using Deep Learning,11.0,True,2020\11_main_body.txt
12,https://psb.stanford.edu/psb-online/proceedings/psb20/Alterovitz.pdf,"Wei-Lun Alterovitz, Eshel Faraggi, Christopher J. Oldfield, Jingwei Meng, Bin Xue, Fei Huang, Pedro Romero, Andrzej Kloczkowski, Vladimir N. Uversky, A. Keith Dunker",Many-to-One Binding by Intrinsically Disordered Protein Regions,12.0,True,2020\12_main_body.txt
13,https://psb.stanford.edu/psb-online/proceedings/psb20/Ghadermarzi.pdf,"Sina Ghadermarzi, Akila Katuwawala, Christopher J. Oldfield, Amita Barik, Lukasz Kurgan",Disordered Function Conjunction: On the In-Silico Function Annotation of Intrinsically Disordered Regions,13.0,True,2020\13_main_body.txt
14,https://psb.stanford.edu/psb-online/proceedings/psb20/Jagannathan.pdf,"N. Suhas Jagannathan, Christopher W. V. Hogue, Lisa Tucker-Kellogg",De novo Ensemble Modeling Suggests that AP2-Binding to Disordered Regions Can Increase Steric Volume of Epsin but Not Eps15,14.0,True,2020\14_main_body.txt
15,https://psb.stanford.edu/psb-online/proceedings/psb20/Liu_X.pdf,"Xiaorong Liu, Jianhan Chen",Modulation of p53 Transactivation Domain Conformations by Ligand Binding and Cancer-Associated Mutations,15.0,True,2020\15_main_body.txt
16,https://psb.stanford.edu/psb-online/proceedings/psb20/Somjee.pdf,"Ramiz Somjee, Diana M. Mitrea, Richard W. Kriwacki",Exploring Relationships Between the Density of Charged Tracts Within Disordered Regions and Phase Separation,16.0,True,2020\16_main_body.txt
17,https://psb.stanford.edu/psb-online/proceedings/psb20/Christensen.pdf,"Sarah Christensen, Mark D.M. Leiserson, Mohammed El-Kebir",PhySigs: Phylogenetic Inference of Mutational Signature Dynamics,17.0,True,2020\17_main_body.txt
18,https://psb.stanford.edu/psb-online/proceedings/psb20/Harrigan.pdf,"Caitlin F Harrigan, Yulia Rubanova, Quaid Morris, Alina Selega",TrackSigFreq: Subclonal Reconstructions Based on Mutation Signatures and Allele Frequencies,18.0,True,2020\18_main_body.txt
19,https://psb.stanford.edu/psb-online/proceedings/psb20/Stamoulakatou.pdf,"Eirini Stamoulakatou, Pietro Pinoli, Stefano Ceri, Rosario Piro",Impact of Mutational Signatures on microRNA and Their Response Elements,19.0,True,2020\19_main_body.txt
20,https://psb.stanford.edu/psb-online/proceedings/psb20/Wojtowicz.pdf,"Damian Wojtowicz, Mark D.M. Leiserson, Roded Sharan, Teresa M. Przytycka",DNA Repair Footprint Uncovers Contribution of DNA Repair Mechanism to Mutational Signatures,20.0,True,2020\20_main_body.txt
21,https://psb.stanford.edu/psb-online/proceedings/psb20/Young.pdf,"Adamo Young, Jacob Chmura, Yoonsik Park, Quaid Morris, Gurnit Atwal",Genome Gerrymandering: Optimal Division of the Genome into Regions with Cancer Type Specific Differences in Mutation Rates,21.0,True,2020\21_main_body.txt
22,https://psb.stanford.edu/psb-online/proceedings/psb20/Beam.pdf,"Andrew L. Beam, Benjamin Kompa, Allen Schmaltz, Inbar Fried, Griffin Weber, Nathan Palmer, Xu Shi, Tianxi Cai, Isaac S. Kohane",Clinical Concept Embeddings Learned from Massive Sources of Multimodal Medical Data,22.0,True,2020\22_main_body.txt
23,https://psb.stanford.edu/psb-online/proceedings/psb20/Bobak.pdf,"Carly A. Bobak, Lauren McDonnell, Matthew D. Nemesure, Justin Lin, Jane E. Hill",Assessment of Imputation Methods for Missing Gene Expression Data in Meta-Analysis of Distinct Cohorts of Tuberculosis Patients,23.0,True,2020\23_main_body.txt
24,https://psb.stanford.edu/psb-online/proceedings/psb20/Burkhardt.pdf,"Sophie Burkhardt, Julia Siekiera, Josua Glodde, Miguel A. Andrade-Navarro, Stefan Kramer",Towards Identifying Drug Side Effects from Social Media Using Active Learning and Crowd Sourcing,24.0,True,2020\24_main_body.txt
25,https://psb.stanford.edu/psb-online/proceedings/psb20/Gur.pdf,"Shir Gur, Lior Wolf, Lior Golgher, Pablo Blinder",Microvascular Dynamics from 4D Microscopy Using Temporal Segmentation,25.0,True,2020\25_main_body.txt
26,https://psb.stanford.edu/psb-online/proceedings/psb20/Hann.pdf,"David Haan, Ruikang Tao, Verena Friedl, Ioannis N Anastopoulos, Christopher K Wong, Alana S Weinstein, Joshua M Stuart",Using Transcriptional Signatures to Find Cancer Drivers with LURE,26.0,True,2020\26_main_body.txt
27,https://psb.stanford.edu/psb-online/proceedings/psb20/Hao.pdf,"Jie Hao, Sai Chandra Kosaraju, Nelson Zange Tsaku, Dae Hyun Song, Mingon Kang",PAGE-Net: Interpretable and Integrative Deep Learning for Survival Analysis Using Histopathological Images and Genomic Data,27.0,True,2020\27_main_body.txt
28,https://psb.stanford.edu/psb-online/proceedings/psb20/Hocking.pdf,"Toby Dylan Hocking, Guillaume Bourque",Machine Learning Algorithms for Simultaneous Supervised Detection of Peaks in Multiple Samples and Cell Types,28.0,True,2020\28_main_body.txt
29,https://psb.stanford.edu/psb-online/proceedings/psb20/Kompa.pdf,"Benjamin Kompa, Beau Coker",Learning a Latent Space of Highly Multidimensional Cancer Data,29.0,True,2020\29_main_body.txt
30,https://psb.stanford.edu/psb-online/proceedings/psb20/Lee.pdf,"Hao-Chih Lee, Matteo Danieletto, Riccardo Miotto, Sarah T. Cherng, and Joel T. Dudley",Scaling Structural Learning with NO-BEARS to Infer Causal Transcriptome Networks,30.0,True,2020\30_main_body.txt
31,https://psb.stanford.edu/psb-online/proceedings/psb20/Levy.pdf,"Joshua J. Levy, Lucas A. Salas, Brock C. Christensen, Aravindhan Sriharan, Louis J. Vaickus","PathFlowAI: A High-Throughput Workflow for Preprocessing, Deep Learning and Interpretation in Digital Pathology",31.0,True,2020\31_main_body.txt
32,https://psb.stanford.edu/psb-online/proceedings/psb20/Neums.pdf,"Lisa Neums, Richard Meier, Devin C. Koestler, Jeffrey A. Thompson",Improving Survival Prediction Using a Novel Feature Selection and Feature Reduction Framework Based on the Integration of Clinical and Molecular Data,32.0,True,2020\32_main_body.txt
33,https://psb.stanford.edu/psb-online/proceedings/psb20/Park.pdf,"Sunho Park, Nabhonil Kar, Jae-Ho Cheong, Tae Hyun Hwang",Bayesian Semi-Nonnegative Matrix Tri-Factorization to Identify Pathways Associated with Cancer Phenotypes,33.0,True,2020\33_main_body.txt
34,https://psb.stanford.edu/psb-online/proceedings/psb20/Pham.pdf,"Minh Pham, Olivier Lichtarge",Graph-Based Information Diffusion Method for Prioritizing Functionally Related Genes in Protein- Protein Interaction Networks,34.0,True,2020\34_main_body.txt
35,https://psb.stanford.edu/psb-online/proceedings/psb20/Ramchandran.pdf,"Maya Ramchandran, Prasad Patil, Giovanni Parmigiani",Tree-Weighting for Multi-Study Ensemble Learners,35.0,True,2020\35_main_body.txt
36,https://psb.stanford.edu/psb-online/proceedings/psb20/Sosa.pdf,"Daniel N. Sosa, Alexander Derry, Margaret Guo, Eric Wei, Connor Brinton, Russ B. Altman",A Literature-Based Knowledge Graph Embedding Method for Identifying Drug Repurposing Opportunities in Rare Diseases,36.0,True,2020\36_main_body.txt
37,https://psb.stanford.edu/psb-online/proceedings/psb20/Srivastava.pdf,"Arunima Srivastava, Michael Sharpnack, Kun Huang, Parag Mallick, Raghu Machiraju Dowell",PTR Explorer: An approach to identify and explore Post Transcriptional Regulatory mechanisms using proteogenomics,37.0,True,2020\37_main_body.txt
38,https://psb.stanford.edu/psb-online/proceedings/psb20/Stanley.pdf,"Jacob T. Stanley, Alison R. Gilchrist, Alex C. Stabell, Mary A. Allen, Sara L. Sawyer, Robin D. Dowell",Two-stage ML Classifier for Identifying Host Protein Targets of the Dengue Protease,38.0,True,2020\38_main_body.txt
39,https://psb.stanford.edu/psb-online/proceedings/psb20/Tran.pdf,"Nhat Tran, Jean Gao","Network Representation of Large-Scale Heterogeneous RNA Sequences with Integration of Diverse Multi-omics, Interactions, and Annotations Data",39.0,True,2020\39_main_body.txt
40,https://psb.stanford.edu/psb-online/proceedings/psb20/Wang.pdf,"Yue Wang, Tong Wu, Yunlong Wang, Gao Wang",Enhancing Model Interpretability and Accuracy for Disease Progression Prediction via Phenotype-Based Patient Similarity Learning,40.0,True,2020\40_main_body.txt
41,https://psb.stanford.edu/psb-online/proceedings/psb20/Wheeler.pdf,"Nicholas R. Wheeler, Penelope Benchek, Brian W. Kunkle, Kara L. Hamilton-Nelson, Mike Warfe, Jeremy R. Fondran, Jonathan L. Haines, William S. Bush",Hadoop and PySpark for Reproducibility and Scalability of Genomic Sequencing Studies,41.0,True,2020\41_main_body.txt
42,https://psb.stanford.edu/psb-online/proceedings/psb20/Yao.pdf,"Yao Yao, Stephen A. Ramsey",CERENKOV3: Clustering and Molecular Network-Derived Features Improve Computational Prediction of Functional Noncoding SNPs,42.0,True,2020\42_main_body.txt
43,https://psb.stanford.edu/psb-online/proceedings/psb20/Arslanturk.pdf,"Suzan Arslanturk, Sorin Draghici, Tin Nguyen",Integrated Cancer Subtyping using Heterogeneous Genome-Scale Molecular Datasets,43.0,True,2020\43_main_body.txt
44,https://psb.stanford.edu/psb-online/proceedings/psb20/Bae.pdf,"Ho Bae, Dahuin Jung, Hyun-Soo Choi, Sungroh Yoon",AnomiGAN: Generative Adversarial Networks for Anonymizing Private Medical Data,44.0,True,2020\44_main_body.txt
45,https://psb.stanford.edu/psb-online/proceedings/psb20/Crawford.pdf,"Dana C. Crawford, John Lin, Jessica N. Cooke Bailey, Tyler Kinzy, John R. Sedor, John F. O'Toole, Williams S. Bush",Frequency of ClinVar Pathogenic Variants in Chronic Kidney Disease Patients Surveyed for Return of Research Results at a Cleveland Public Hospital,45.0,True,2020\45_main_body.txt
